tweets,features,sentiment
RT @diptidange: @ghost22090440 @ankurshah077077 @Rppatel40 @rclcpa4 @Prakash12Joshi @Mukeshreal02 @mahendra24_ @wani_darshan @Rakesh25182 @…,[],negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @PuriVirender: #NDA candidate for #RajyaSabha Deputy Chairman post #HarivanshNarayanSingh won 
@narendramodi &amp; @AmitShah 's floor manage…","['nda', 'candidate', 'rajyasabha', 'deputy', 'chairman', 'post', 'harivanshnarayansingh', 'won', 'floor']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"#NDA candidate for #RajyaSabha Deputy Chairman post #HarivanshNarayanSingh won 
@narendramodi &amp; @AmitShah 's floor… https://t.co/XSIHIcS8RL","['nda', 'candidate', 'rajyasabha', 'deputy', 'chairman', 'post', 'harivanshnarayansingh', 'won']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @manishkp243: After Humiliating defeat of @INCIndia #MahaGaathBandhan in #NoConfidenceMotion in LS, now NDA candidate Shri Harivansh win…","['humiliating', 'defeat', 'mahagaathbandhan', 'noconfidencemotion', 'ls', 'nda', 'candidate', 'shri', 'harivansh']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
RT @spiritualgeek2: @Patilvijaydeora @b2zen @Ravisrkian @RoflGandhi_ First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting…,"['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"@manakgupta When they can't win #NoConfidenceMotion, #RajyaSabhaDeputyChairman's election, how do the opposition ex… https://t.co/8dc6xtzATW","['win', 'noconfidencemotion', 'election', 'opposition']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
RT @spiritualgeek2: @Patilvijaydeora @b2zen @Ravisrkian @RoflGandhi_ First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting…,"['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @manishkp243: After Humiliating defeat of @INCIndia #MahaGaathBandhan in #NoConfidenceMotion in LS, now NDA candidate Shri Harivansh win…","['humiliating', 'defeat', 'mahagaathbandhan', 'noconfidencemotion', 'ls', 'nda', 'candidate', 'shri', 'harivansh']",positive
RT @ANI: Basic message is that the journey is more important than the destination. Failures of the BJP govt were put before the nation. Out…,"['basic', 'message', 'journey', 'destination', 'failures', 'bjp', 'govt', 'nation']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
RT @spiritualgeek2: @Patilvijaydeora @b2zen @Ravisrkian @RoflGandhi_ First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting…,"['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
@Patilvijaydeora @b2zen @Ravisrkian @RoflGandhi_ First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by gett… https://t.co/fkrn1JsiMg,"['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
